Time,Latitude,Longitude,Instant_Fuel_Consumption,Coolant_Temp,Engine_RPM,Speed,Gear,Acceleration,Acceleration_Sign,Distance,Fuel_Consumed_Liters,Lap_Number
127.21999999999997,41.574893,2.261759376,11.312,85.0,10997.68,146.44,4,0.18461886963415997,Positive,4.575562722222227,0.7507323172361142,1
127.23000000000008,41.5748925,2.26176325,11.25,85.0,11003.0,146.5,4,0.18405255408313492,Positive,4.575969666666675,0.7507780984861147,1
127.24000000000007,41.574892,2.261767124,11.187999999999999,85.0,11008.32,146.56,4,0.18348623853210988,Positive,4.576376777777786,0.7508236460772257,1
127.25000000000006,41.5748915,2.261770998,11.126,85.0,11013.64,146.62,4,0.18291992298108484,Positive,4.576784055555563,0.7508689598027812,1
127.26000000000005,41.574891,2.2617748719999997,11.064,85.0,11018.96,146.68,4,0.18235360743005982,Positive,4.577191500000007,0.7509140394561146,1
127.27000000000004,41.5748905,2.261778746,11.001999999999999,85.0,11024.28,146.74,4,0.18178729187903478,Positive,4.577599111111118,0.750958884830559,1
127.28000000000003,41.57489,2.26178262,10.94,85.0,11029.6,146.8,4,0.18122097632800976,Positive,4.578006888888895,0.7510034957194478,1
127.29000000000002,41.5748895,2.261786494,10.878,85.0,11034.92,146.86,4,0.18065466077698472,Positive,4.57841483333334,0.7510478719161144,1
127.30000000000001,41.574889,2.2617903679999998,10.815999999999999,85.0,11040.24,146.92,4,0.18008834522595968,Positive,4.57882294444445,0.7510920132138922,1
127.31,41.5748885,2.2617942419999997,10.754,85.0,11045.56,146.98,4,0.17952202967493466,Positive,4.579231222222228,0.7511359194061143,1
127.32,41.574888,2.261798116,10.692,85.0,11050.88,147.04,4,0.17895571412390962,Positive,4.579639666666672,0.7511795902861144,1
127.32999999999998,41.5748875,2.26180199,10.629999999999999,85.0,11056.2,147.1,4,0.1783893985728846,Positive,4.580048277777784,0.7512230256472254,1
127.33999999999997,41.574887000000004,2.261805864,10.568,85.0,11061.52,147.16,4,0.17782308302185956,Positive,4.580457055555561,0.751266225282781,1
127.35000000000008,41.5748865,2.2618097379999997,10.506,85.0,11066.84,147.22,4,0.17725676747083452,Positive,4.58086600000001,0.7513091889861148,1
127.36000000000007,41.574886,2.2618136119999996,10.443999999999999,85.0,11072.16,147.28,4,0.1766904519198095,Positive,4.581275111111121,0.7513519165505592,1
127.37000000000006,41.5748855,2.261817486,10.381999999999998,85.0,11077.48,147.34,4,0.17612413636878446,Positive,4.581684388888899,0.7513944077694481,1
127.38000000000005,41.574885,2.26182136,10.32,85.0,11082.8,147.4,4,0.17555782081775945,Positive,4.582093833333343,0.7514366624361147,1
127.39000000000004,41.5748845,2.261825234,10.258,85.0,11088.12,147.46,4,0.1749915052667344,Positive,4.582503444444455,0.7514786803438924,1
127.40000000000003,41.574884,2.2618291079999997,10.195999999999998,85.0,11093.44,147.52,4,0.17442518971570936,Positive,4.582913222222231,0.7515204612861146,1
127.41000000000003,41.5748835,2.261832982,10.134,85.0,11098.76,147.58,4,0.17385887416468432,Positive,4.583323166666675,0.7515620050561146,1
127.42000000000002,41.574883,2.261836856,10.072,85.0,11104.08,147.64,4,0.1732925586136593,Positive,4.583733277777785,0.7516033114472257,1
127.43,41.5748825,2.26184073,10.009999999999998,85.0,11109.4,147.7,4,0.17272624306263426,Positive,4.5841435555555625,0.7516443802527812,1
127.44,41.574882,2.2618446039999998,9.947999999999999,85.0,11114.72,147.76,4,0.17215992751160925,Positive,4.584554000000006,0.7516852112661145,1
127.44999999999999,41.574881500000004,2.2618484779999997,9.886,85.0,11120.04,147.82,4,0.1715936119605842,Positive,4.584964611111117,0.7517258042805589,1
127.45999999999998,41.574881,2.261852352,9.823999999999998,85.0,11125.36,147.88,4,0.17102729640955916,Positive,4.585375388888894,0.7517661590894478,1
127.46999999999997,41.5748805,2.261856226,9.761999999999999,85.0,11130.68,147.94,4,0.17046098085853414,Positive,4.585786333333338,0.7518062754861145,1
127.48000000000008,41.57488,2.2618601,9.7,85.0,11136.0,148.0,4,0.1698946653075091,Positive,4.586197444444453,0.7518461532638926,1
127.49000000000007,41.57487888,2.2618636619999997,9.7,85.0,11129.83,147.98,4,0.16762940310340899,Positive,4.5866085000000085,0.7518860256527814,1
127.50000000000006,41.57487776,2.261867224,9.7,85.0,11123.66,147.96,4,0.16536414089930887,Positive,4.587019500000008,0.7519258926527813,1
127.51000000000005,41.57487664,2.261870786,9.7,85.0,11117.49,147.94,4,0.16309887869520875,Positive,4.587430444444452,0.7519657542638923,1
127.52000000000004,41.57487552,2.2618743479999996,9.7,85.0,11111.32,147.92,4,0.16083361649110864,Positive,4.587841333333341,0.7520056104861145,1
127.53000000000003,41.5748744,2.26187791,9.7,85.0,11105.15,147.9,4,0.15856835428700852,Positive,4.588252166666674,0.7520454613194477,1
127.54000000000002,41.57487328,2.261881472,9.7,85.0,11098.98,147.88,4,0.1563030920829084,Positive,4.588662944444452,0.7520853067638921,1
127.55000000000001,41.57487216,2.2618850339999996,9.7,85.0,11092.81,147.86,4,0.1540378298788083,Positive,4.589073666666674,0.7521251468194476,1
127.56,41.57487104,2.261888596,9.7,85.0,11086.64,147.84,4,0.15177256767470818,Positive,4.58948433333334,0.7521649814861143,1
127.57,41.57486992,2.2618921579999998,9.7,85.0,11080.47,147.82,4,0.14950730547060806,Positive,4.589894944444451,0.7522048107638921,1
127.57999999999998,41.5748688,2.26189572,9.7,85.0,11074.3,147.8,4,0.14724204326650794,Positive,4.590305500000006,0.752244634652781,1
127.58999999999997,41.57486768,2.261899282,9.7,85.0,11068.13,147.78,4,0.14497678106240783,Positive,4.590716000000006,0.752284453152781,1
127.60000000000008,41.57486656,2.2619028439999997,9.7,85.0,11061.96,147.76,4,0.1427115188583077,Positive,4.591126444444454,0.7523242662638926,1
127.61000000000007,41.57486544,2.261906406,9.7,85.0,11055.79,147.74,4,0.1404462566542076,Positive,4.591536833333342,0.7523640739861148,1
127.62000000000006,41.57486432,2.261909968,9.7,85.0,11049.62,147.72,4,0.13818099445010748,Positive,4.591947166666676,0.7524038763194482,1
127.63000000000005,41.5748632,2.2619135299999997,9.7,85.0,11043.45,147.7,4,0.13591573224600736,Positive,4.592357444444453,0.7524436732638926,1
127.64000000000004,41.57486208,2.261917092,9.7,85.0,11037.28,147.68,4,0.13365047004190725,Positive,4.592767666666675,0.7524834648194482,1
127.65000000000003,41.57486096,2.261920654,9.7,85.0,11031.11,147.66,4,0.13138520783780713,Positive,4.593177833333342,0.7525232509861148,1
127.66000000000003,41.57485984,2.2619242159999997,9.7,85.0,11024.94,147.64,4,0.12911994563370702,Positive,4.593587944444452,0.7525630317638926,1
127.67000000000002,41.57485872,2.261927778,9.7,85.0,11018.77,147.62,4,0.1268546834296069,Positive,4.593998000000007,0.7526028071527815,1
127.68,41.5748576,2.26193134,9.7,85.0,11012.6,147.6,4,0.12458942122550679,Positive,4.594408000000007,0.7526425771527815,1
127.69,41.57485648,2.2619349019999997,9.7,85.0,11006.43,147.58,4,0.12232415902140667,Positive,4.594817944444451,0.7526823417638926,1
127.69999999999999,41.57485536,2.261938464,9.7,85.0,11000.26,147.56,4,0.12005889681730655,Positive,4.595227833333339,0.7527221009861148,1
127.70999999999998,41.57485424,2.261942026,9.7,85.0,10994.09,147.54,4,0.11779363461320644,Positive,4.595637666666672,0.7527618548194481,1
127.71999999999997,41.57485312,2.2619455879999997,9.7,85.0,10987.92,147.52,4,0.11552837240910631,Positive,4.596047444444449,0.7528016032638926,1
127.73000000000008,41.574852,2.26194915,9.7,85.0,10981.75,147.5,4,0.11326311020500619,Positive,4.596457166666675,0.7528413463194485,1
127.74000000000007,41.57485088,2.261952712,9.7,85.0,10975.58,147.48,4,0.11099784800090608,Positive,4.596866833333341,0.7528810839861152,1
127.75000000000006,41.57484976,2.2619562739999997,9.7,85.0,10969.41,147.46,4,0.10873258579680596,Positive,4.597276444444453,0.752920816263893,1
127.76000000000005,41.57484864,2.261959836,9.7,85.0,10963.24,147.44,4,0.10646732359270585,Positive,4.5976860000000075,0.7529605431527818,1
127.77000000000004,41.57484752,2.261963398,9.7,85.0,10957.07,147.42,4,0.10420206138860573,Positive,4.598095500000007,0.7530002646527818,1
127.78000000000003,41.5748464,2.2619669599999996,9.7,85.0,10950.9,147.4,4,0.10193679918450561,Positive,4.598504944444452,0.7530399807638929,1
127.79000000000002,41.57484528,2.261970522,9.7,85.0,10944.73,147.38,4,0.0996715369804055,Positive,4.59891433333334,0.7530796914861151,1
127.80000000000001,41.57484416,2.2619740839999998,9.7,85.0,10938.56,147.36,4,0.09740627477630538,Positive,4.599323666666674,0.7531193968194484,1
127.81,41.57484304,2.261977646,9.7,85.0,10932.39,147.34,4,0.09514101257220527,Positive,4.599732944444451,0.7531590967638928,1
127.82,41.57484192,2.261981208,9.7,85.0,10926.22,147.32,4,0.09287575036810515,Positive,4.600142166666673,0.7531987913194483,1
127.82999999999998,41.5748408,2.2619847699999998,9.7,85.0,10920.05,147.3,4,0.09061048816400503,Positive,4.600551333333339,0.753238480486115,1
127.83999999999997,41.57483968,2.261988332,9.7,85.0,10913.88,147.28,4,0.08834522595990492,Positive,4.600960444444451,0.7532781642638927,1
127.85000000000008,41.574838559999996,2.261991894,9.7,85.0,10907.71,147.26,4,0.0860799637558048,Positive,4.601369500000009,0.753317842652782,1
127.86000000000007,41.57483744,2.2619954559999997,9.7,85.0,10901.54,147.24,4,0.08381470155170469,Positive,4.60177850000001,0.753357515652782,1
127.87000000000006,41.57483632,2.261999018,9.7,85.0,10895.37,147.22,4,0.08154943934760457,Positive,4.6021874444444535,0.753397183263893,1
127.88000000000005,41.5748352,2.26200258,9.7,85.0,10889.2,147.2,4,0.07928417714350446,Positive,4.602596333333342,0.7534368454861152,1
127.89000000000004,41.57483408,2.2620061419999997,9.7,85.0,10883.03,147.18,4,0.07701891493940434,Positive,4.603005166666675,0.7534765023194485,1
127.90000000000003,41.57483296,2.262009704,9.7,85.0,10876.86,147.16,4,0.07475365273530422,Positive,4.603413944444453,0.7535161537638929,1
127.91000000000003,41.57483184,2.262013266,9.7,85.0,10870.69,147.14,4,0.07248839053120411,Positive,4.603822666666674,0.7535557998194484,1
127.92000000000002,41.57483072,2.2620168279999997,9.7,85.0,10864.52,147.12,4,0.07022312832710399,Positive,4.60423133333334,0.753595440486115,1
127.93,41.5748296,2.26202039,9.7,85.0,10858.35,147.1,4,0.06795786612300388,Positive,4.604639944444451,0.7536350757638928,1
127.94,41.57482848,2.262023952,9.7,85.0,10852.18,147.08,4,0.06569260391890376,Positive,4.605048500000006,0.7536747056527816,1
127.94999999999999,41.57482736,2.2620275139999997,9.7,85.0,10846.01,147.06,4,0.06342734171480365,Positive,4.605457000000006,0.7537143301527816,1
127.95999999999998,41.57482624,2.262031076,9.7,85.0,10839.84,147.04,4,0.061162079510703515,Positive,4.60586544444445,0.7537539492638926,1
127.96999999999997,41.57482512,2.262034638,9.7,85.0,10833.67,147.02,4,0.0588968173066034,Positive,4.606273833333338,0.7537935629861148,1
127.98000000000008,41.574824,2.2620382,9.7,85.0,10827.5,147.0,4,0.056631555102503284,Positive,4.606682166666675,0.7538331713194485,1
127.99000000000007,41.57482288,2.262041762,9.7,85.0,10821.33,146.98,4,0.05436629289840317,Positive,4.607090444444453,0.7538727742638929,1
128.00000000000006,41.57482176,2.262045324,9.7,85.0,10815.16,146.96,4,0.05210103069430305,Positive,4.607498666666674,0.7539123718194484,1
128.01000000000005,41.57482064,2.262048886,9.7,85.0,10808.99,146.94,4,0.049835768490202936,Positive,4.607906833333341,0.753951963986115,1
128.02000000000004,41.57481952,2.262052448,9.7,85.0,10802.82,146.92,4,0.04757050628610282,Positive,4.6083149444444516,0.7539915507638927,1
128.03000000000003,41.5748184,2.26205601,9.7,85.0,10796.65,146.9,4,0.045305244082002705,Positive,4.6087230000000075,0.7540311321527815,1
128.04000000000002,41.57481728,2.262059572,9.7,85.0,10790.48,146.88,4,0.04303998187790259,Positive,4.609131000000007,0.7540707081527814,1
128.05,41.57481616,2.262063134,9.7,85.0,10784.31,146.86,4,0.04077471967380247,Positive,4.609538944444451,0.7541102787638925,1
128.06,41.57481504,2.2620666959999998,9.7,85.0,10778.14,146.84,4,0.03850945746970236,Positive,4.60994683333334,0.7541498439861146,1
128.07,41.57481392,2.262070258,9.7,85.0,10771.97,146.82,4,0.03624419526560224,Positive,4.610354666666672,0.7541894038194479,1
128.07999999999998,41.5748128,2.26207382,9.7,85.0,10765.8,146.8,4,0.033978933061502126,Positive,4.61076244444445,0.7542289582638922,1
128.08999999999997,41.574811679999996,2.2620773819999997,9.7,85.0,10759.63,146.78,4,0.03171367085740201,Positive,4.611170166666672,0.7542685073194477,1
128.10000000000008,41.574810559999996,2.262080944,9.7,85.0,10753.46,146.76,4,0.029448408653301894,Positive,4.611577833333343,0.7543080509861148,1
128.11000000000007,41.57480944,2.262084506,9.7,85.0,10747.29,146.74,4,0.027183146449201778,Positive,4.6119854444444535,0.7543475892638924,1
128.12000000000006,41.57480832,2.2620880679999997,9.7,85.0,10741.12,146.72,4,0.024917884245101662,Positive,4.612393000000009,0.7543871221527813,1
128.13000000000005,41.5748072,2.26209163,9.7,85.0,10734.95,146.7,4,0.022652622041001547,Positive,4.6128005000000085,0.7544266496527812,1
128.14000000000004,41.57480608,2.262095192,9.7,85.0,10728.78,146.68,4,0.02038735983690143,Positive,4.6132079444444525,0.7544661717638922,1
128.15000000000003,41.57480496,2.2620987539999997,9.7,85.0,10722.61,146.66,4,0.018122097632801315,Positive,4.613615333333342,0.7545056884861143,1
128.16000000000003,41.57480384,2.262102316,9.7,85.0,10716.44,146.64,4,0.0158568354287012,Positive,4.614022666666674,0.7545451998194476,1
128.17000000000002,41.57480272,2.262105878,9.7,85.0,10710.27,146.62,4,0.013591573224601083,Positive,4.614429944444451,0.754584705763892,1
128.18,41.5748016,2.2621094399999997,9.7,85.0,10704.1,146.6,4,0.011326311020500968,Positive,4.614837166666674,0.7546242063194476,1
128.19,41.57480048,2.262113002,9.7,85.0,10697.93,146.58,4,0.009061048816400852,Positive,4.615244333333339,0.7546637014861143,1
128.2,41.57479936,2.262116564,9.7,85.0,10691.76,146.56,4,0.006795786612300736,Positive,4.61565144444445,0.7547031912638921,1
128.20999999999998,41.57479824,2.262120126,9.7,85.0,10685.59,146.54,4,0.00453052440820062,Positive,4.616058500000006,0.754742675652781,1
128.21999999999997,41.57479712,2.262123688,9.7,85.0,10679.42,146.52,4,0.0022652622041005044,Positive,4.616465500000005,0.754782154652781,1
128.23000000000008,41.574796,2.26212725,9.7,85.0,10673.25,146.5,4,3.885780586188048e-16,Positive,4.6168724444444535,0.7548216282638925,1
128.24000000000007,41.57479488,2.262130812,9.7,85.0,10667.08,146.48,4,-0.0022652622040997272,Negative,4.617279333333342,0.7548610964861148,1
128.25000000000006,41.57479376,2.262134374,9.7,85.0,10660.91,146.46,4,-0.004530524408199843,Negative,4.617686166666674,0.7549005593194481,1
